subest,sav,crop,riprap
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
LYN01,0,1.31,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.045427959,0.98,0
MAG01,0.383714021,0.98,0
MAG01,0.080718672,0.98,0
MAG01,0,0.98,0
MAG01,0.026622391,0.98,0
MAG01,0,0.98,0
MAG01,0.102171333,0.98,0
MAG01,0.32751155,0.98,0
MAG01,0,0.98,0
MAG01,0.253879946,0.98,0
MAG01,0,0.98,0
MAG01,0.039074742,0.98,0
MAG01,0.838971264,0.98,0
MAG01,0.034242924,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.147338584,0.98,0
MAG01,0.237474539,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.299352186,0.98,0
MAG01,0.665343508,0.98,0
MAG01,0.366261024,0.98,0
MAG01,0.378692103,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.434294621,0.98,0
MAG01,0.058065377,0.98,0
MAG01,0.040714474,0.98,0
MAG01,0.285932781,0.98,0
MAG01,0.329778011,0.98,0
MAG01,0,0.98,0
MAG01,0.101244511,0.98,0
MAG01,0.113328711,0.98,0
MAG01,0.386117363,0.98,0
MAG01,0.035786361,0.98,0
MAG01,0.338013212,0.98,0
MAG01,0.03435677,0.98,0
MAG01,0,0.98,0
MAG01,0.010760018,0.98,0
MAG01,0,0.98,0
MAG01,0.053286083,0.98,0
MAG01,0.443259685,0.98,0
MAG01,0,0.98,0
MAG01,0.292039455,0.98,0
MAG01,0.269556774,0.98,0
MAG01,0.328646167,0.98,0
MAG01,0.358441316,0.98,0
MAG01,0.067355287,0.98,0
MAG01,0.306226108,0.98,0
MAG01,0,0.98,0
MAG01,0.839264614,0.98,0
MAG01,0.086062808,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.019316434,0.98,0
MAG01,0,0.98,0
MAG01,0.665925926,0.98,0
MAG01,0.228718723,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.387599035,0.98,0
MAG01,0,0.98,0
MAG01,0.613819424,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.000151352,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.150322771,0.98,0
MAG01,0.119393443,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.856220174,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.21376097,0.98,0
MAG01,0.611542512,0.98,0
MAG01,0.633124514,0.98,0
MAG01,0.150741899,0.98,0
MAG01,0.090358208,0.98,0
MAG01,0.178859995,0.98,0
MAG01,0,0.98,0
MAG01,0.138398699,0.98,0
MAG01,0.819330164,0.98,0
MAG01,0.02032719,0.98,0
MAG01,0.623419975,0.98,0
MAG01,0.448226516,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.327072358,0.98,0
MAG01,0.088149654,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.447764054,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.04217451,0.98,0
MAG01,0,0.98,0
MAG01,0.806455502,0.98,0
MAG01,0.138395619,0.98,0
MAG01,0,0.98,0
MAG01,0.285734438,0.98,0
MAG01,0.244037167,0.98,0
MAG01,0.674776082,0.98,0
MAG01,0.320471762,0.98,0
MAG01,0.637531526,0.98,0
MAG01,0.042638299,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.27124062,0.98,0
MAG01,0,0.98,0
MAG01,0,0.98,0
MAG01,0.193650959,0.98,0
MAG01,0.233936429,0.98,0
MAG01,0,0.98,0
MAN01,0,19.47,0
MAN01,0,19.47,0
MAN01,0,19.47,0
MID01,0.76693294,1,0
MID01,0.90738322,1,0
MID01,0.917970069,1,0
MID01,0.96592696,1,0
MID01,0.337164429,1,0
MID01,0.960680332,1,0
MID01,0.532017356,1,0
MID01,0.534020814,1,0
MID01,0.438761012,1,0
MID01,0.67476713,1,0
MID01,0.705617815,1,0
MID01,0.917459536,1,0
MID01,0.403678902,1,0
MID01,0.118741508,1,0
MID01,0.146191561,1,0
MID01,0.543462849,1,0
MID01,0.422053183,1,0
MID01,0.426637111,1,0
MID01,0.525365403,1,0
MID01,0.579667934,1,0
MID01,0.164155905,1,0
MID01,0.501865802,1,0
MID01,0.957532111,1,0
MID01,0.916778068,1,0
MID01,0.255777617,1,0
MID01,0.51359354,1,0
MID01,0.866745348,1,0
MID01,0.525788227,1,0
MID01,0.429476225,1,0
MID01,0.318444446,1,0
MID01,0.892041702,1,0
MID01,0.91902947,1,0
MID01,0.294133633,1,0
MID01,0.562149916,1,0
MID01,0.769264497,1,0
MID01,0.406119162,1,0
MID01,0.008061665,1,0
MID01,0.827660658,1,0
MID01,0.197040096,1,0
MID01,0.938116286,1,0
MID01,0.790098104,1,0
MID01,0.822317976,1,0
MID01,0.960929999,1,0
MID01,0.46393943,1,0
MID01,0.525116849,1,0
MID01,0.381435277,1,0
MID01,0.96546734,1,0
MID01,0.911927382,1,0
MID01,0.964479603,1,0
MID01,0.955738316,1,0
MID01,0.41243134,1,0
MID01,0.769425886,1,0
MID01,0.529740155,1,0
MNB01,0,11.76,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0.001947889,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0,10.81,0
MOB01,0.001918497,10.81,0
MOB02,0,11.47,0
MOB02,0,11.47,0
MOB02,0,11.47,0
MOB02,0,11.47,0
MOB02,0.61526479,11.47,0
MOB02,0,11.47,0
MOB02,0.935097482,11.47,0
MOB03,0.402968829,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0.769200246,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0.146714311,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0.510011801,9.25,0
MOB03,0.005926615,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB03,0.398382639,9.25,0
MOB03,0,9.25,0
MOB03,0,9.25,0
MOB04,0.20098687,9.06,0
MOB04,0,9.06,0
MOB04,0.001281246,9.06,0
MOB04,0,9.06,0
MOB04,0.235066032,9.06,0
MOB04,0,9.06,0
MOB04,0.760672398,9.06,0
MOB04,0.114850742,9.06,0
MOB04,0,9.06,0
MOB04,0.019917949,9.06,0
MOB04,0,9.06,0
NAN01,0,16.43,0
NAN01,0,16.43,0
NOR01,0.28022698,16.38,0
NOR01,0.02252546,16.38,0
NOR01,0,16.38,0
NOR01,0.458448381,16.38,0
NOR01,0.016441196,16.38,0
NOR01,0.484552981,16.38,0
NOR01,0,16.38,0
NOR01,0.084857759,16.38,0
NOR01,0.271268165,16.38,0
NOR01,0,16.38,0
NOR01,0,16.38,0
NOR01,0.67698237,16.38,0
NOR01,0,16.38,0
NOR01,0.843164001,16.38,0
NOR01,0.138591928,16.38,0
NOR01,0.01099054,16.38,0
PAT01,0.213844452,2.56,0
PAT01,0.03995072,2.56,0
PAT01,0.294686659,2.56,0
PAT01,0.195300605,2.56,0
PAT01,0.118871579,2.56,0
PAT01,0.191944939,2.56,0
PAT01,0,2.56,0
PAT01,0.256895399,2.56,0
PAT01,0.017801751,2.56,0
PAT01,0,2.56,0
PAT01,0,2.56,0
PAT01,0,2.56,0
PAT01,0.262019128,2.56,0
PAT01,0,2.56,0
PAT01,0.063976687,2.56,0
PAT02,0,0.08,0
PAT02,0.312877684,0.08,0
PAT02,0.072574205,0.08,0
PAT02,0.193763838,0.08,0
PAT02,0,0.08,0
PAT02,0.186644252,0.08,0
PAT02,0.383423571,0.08,0
PAT02,0.105298187,0.08,0
PAT02,0.181752935,0.08,0
PAT02,0,0.08,0
PAT02,0,0.08,0
PAT02,0,0.08,0
PAT02,0,0.08,0
PAT02,0.152525693,0.08,0
PAT02,0.292515507,0.08,0
PAT02,0.34587661,0.08,0
PAT02,0.166230644,0.08,0
PAT02,0.273464227,0.08,0
PAT02,0,0.08,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT03,0,2.71,0
PAT04,0,15.89,0
PAT04,0.212505826,15.89,0
PAT04,0,15.89,0
PAT04,0,15.89,0
PAT05,0.092942708,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0.299790853,0.73,0
PAT05,0,0.73,0
PAT05,0.349129756,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT05,0,0.73,0
PAT06,0.424882358,0.84,0
PAT06,0.137628696,0.84,0
PAT06,0.060687996,0.84,0
PAT06,0.002045785,0.84,0
PAT06,0.064877819,0.84,0
PAT06,0.146105245,0.84,0
PAT06,0,0.84,0
PAT06,0,0.84,0
PAT06,0,0.84,0
PAT06,0.246649864,0.84,0
PAT06,0,0.84,0
PAT06,0,0.84,0
PAT06,0.351158647,0.84,0
PAT06,0.081335194,0.84,0
PAT06,0.1100171,0.84,0
PAT06,0.051394922,0.84,0
PAT06,0.345580826,0.84,0
PAT06,0.279767417,0.84,0
PAT06,0.114299635,0.84,0
PAT06,0,0.84,0
PAT06,0.651926004,0.84,0
PAT06,0,0.84,0
PAT06,0,0.84,0
PAT06,0.073060918,0.84,0
PAT06,0.016948587,0.84,0
PAT06,0.056211684,0.84,0
PAT06,0.140264029,0.84,0
PAT06,0,0.84,0
PAT06,0.222187074,0.84,0
PAT06,0.33874775,0.84,0
PAT07,0,1.59,0
PAT07,0.054198649,1.59,0
PAT07,0.00337974,1.59,0
PAT07,0.20370052,1.59,0
PAT07,0.087381529,1.59,0
PAT07,0,1.59,0
PAT07,0.014441052,1.59,0
PAT07,0.130155842,1.59,0
PAT07,0.06112231,1.59,0
PAT07,0,1.59,0
PAT07,0.121261744,1.59,0
PAT07,0.245158806,1.59,0
PAT07,0.220303969,1.59,0
PAT07,0.192689081,1.59,0
PAT07,0.017936748,1.59,0
PAT07,0.043076183,1.59,0
PAT07,0.179486395,1.59,0
PAT07,0.202342595,1.59,0
PAT07,0.015309794,1.59,0
PAT07,0,1.59,0
PAT07,0.363317511,1.59,0
PAT08,0.085970729,2.27,0
PAT08,0.099653586,2.27,0
PAT08,0.109578652,2.27,0
PAT08,0.119433252,2.27,0
PAT08,0,2.27,0
PAT08,0.294534756,2.27,0
PAT08,0.295178537,2.27,0
PAT08,0.233510362,2.27,0
PAT08,0.019268976,2.27,0
PAT08,0.02642297,2.27,0
PAT08,0.391407989,2.27,0
PAT08,0,2.27,0
PAT08,0,2.27,0
PAT08,0.077638472,2.27,0
PAT08,0.287203013,2.27,0
PAT08,0.075867817,2.27,0
PAT08,0.186130265,2.27,0
PAT08,0.087828366,2.27,0
PAT08,0.099632389,2.27,0
PAT08,0.144850816,2.27,0
PAT08,0.240653529,2.27,0
PAT08,0.171577691,2.27,0
PAT08,0.183136429,2.27,0
PAT08,0.190217753,2.27,0
PAT08,0.093563533,2.27,0
PAT08,0.387700461,2.27,0
PAT08,0.078572904,2.27,0
PAT08,0.237329454,2.27,0
PAT08,0.379214331,2.27,0
PAT08,0.18499576,2.27,0
PAT08,0.034697548,2.27,0
PAT08,0.181405504,2.27,0
PAT08,0.044856505,2.27,0
PAT08,0.055013324,2.27,0
PAT08,0.118664135,2.27,0
PAT08,0,2.27,0
PAT08,0.001600919,2.27,0
PAT08,0.155014289,2.27,0
PAT09,0.212505826,1.95,0
PAT09,0,1.95,0
PAT09,0,1.95,0
PAT09,0,1.95,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0,14.16,0
PAT11,0.212505826,14.16,0
PAT11,0,14.16,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0.237371814,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0.154776164,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX01,0,0.36,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX02,0,7.22,0
PAX03,0,12.65,0
PAX03,0.030532031,12.65,0
PAX03,0,12.65,0
PAX03,0.004920483,12.65,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PAX04,0,9.68,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0.637719371,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0.676357926,11.73,0
PIA01,0,11.73,0
PIA01,0.426634966,11.73,0
PIA01,0,11.73,0
PIA01,0.397982758,11.73,0
PIA01,0.34746881,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0.051022464,11.73,0
PIA01,0,11.73,0
PIA01,0.722274306,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0.630999818,11.73,0
PIA01,0.120912277,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
PIA01,0.178908235,11.73,0
PIA01,0,11.73,0
PIA01,0.00766006,11.73,0
PIA01,0.333468531,11.73,0
PIA01,0.624013667,11.73,0
PIA01,0,11.73,0
PIA01,0,11.73,0
POC01,0,25.87,0
POC01,0,25.87,0
POC01,0,25.87,0
POC01,0,25.87,0
POC02,0.816804644,13.98,0
POC02,0.553988716,13.98,0
POC02,0.697786288,13.98,0
POC02,0.495065643,13.98,0
POC02,0.368065066,13.98,0
POC04,0.032528667,10.23,0
POC04,0.085407783,10.23,0
POC04,0,10.23,0
POC04,0,10.23,0
POC04,0,10.23,0
POT02,0.003213088,13.76,0
POT02,0.059571394,13.76,0
POT02,0.199812636,13.76,0
POT02,0.341771556,13.76,0
POT02,0.803185265,13.76,0
POT02,0.201048171,13.76,0
POT02,0.882398422,13.76,0
POT02,0.174893014,13.76,0
POT02,0.875824763,13.76,0
POT02,0,13.76,0
POT02,0.829928901,13.76,0
POT02,0,13.76,0
POT02,0.376890112,13.76,0
POT02,0,13.76,0
POT02,0.009804529,13.76,0
POT02,0.087505124,13.76,0
POT02,0.015787798,13.76,0
POT02,0,13.76,0
POT02,0.61158987,13.76,0
POT02,0.09186861,13.76,0
POT02,0.799437871,13.76,0
POT02,0,13.76,0
POT02,0.047112685,13.76,0
POT02,0.014866801,13.76,0
POT02,0.797965638,13.76,0
POT03,0.15475711,17.74,0
POT03,0.305788163,17.74,0
POT03,0,17.74,0
POT03,0.062058529,17.74,0
POT03,0,17.74,0
POT03,0.182411615,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0,17.74,0
POT03,0.773939686,17.74,0
POT04,0.108062798,25.33,0
POT04,0.426116355,25.33,0
POT04,0,25.33,0
POT04,0.023601005,25.33,0
POT04,0.057566592,25.33,0
POT04,0.070692079,25.33,0
POT04,0,25.33,0
POT04,0.100177174,25.33,0
POT04,0.187553751,25.33,0
POT04,0.740814252,25.33,0
POT04,0,25.33,0
POT04,0.751999866,25.33,0
POT04,0.073710106,25.33,0
POT04,0.736810018,25.33,0
POT04,0.27165375,25.33,0
POT04,0.21042464,25.33,0
POT04,0.163028613,25.33,0
POT04,0.100693332,25.33,0
POT04,0.085722612,25.33,0
POT04,0.122164888,25.33,0
POT04,0,25.33,0
POT04,0,25.33,0
POT04,0.206033536,25.33,0
POT04,0,25.33,0
POT04,0,25.33,0
POT05,0.028622371,19.79,0
POT05,0.246670598,19.79,0
POT05,0.319896108,19.79,0
POT05,0.060634368,19.79,0
POT05,0,19.79,0
POT05,0,19.79,0
POT05,0.10419329,19.79,0
POT05,0.076168025,19.79,0
POT05,0,19.79,0
POT05,0.388394391,19.79,0
POT05,0.194013509,19.79,0
POT05,0.763390905,19.79,0
POT05,0.175766675,19.79,0
POT05,0,19.79,0
POT05,0.259250809,19.79,0
POT05,0,19.79,0
POT05,0,19.79,0
POT05,0.149356679,19.79,0
POT05,0.214049457,19.79,0
POT05,0.139270601,19.79,0
POT05,0.304984926,19.79,0
POT05,0.19299754,19.79,0
POT05,0,19.79,0
POT05,0.125560603,19.79,0
POT05,0.226653917,19.79,0
POT05,0.066064803,19.79,0
POT05,0,19.79,0
POT05,0,19.79,0
POT05,0,19.79,0
POT05,0.084387176,19.79,0
POT05,0.071589496,19.79,0
POT07,0.914431873,10.46,0
POT07,0.863241473,10.46,0
POT1,0,28.46,0
POT1,0,28.46,0
POT1,0.03387627,28.46,0
POT1,0.12339598,28.46,0
POT1,0.069722987,28.46,0
POT1,0.080844196,28.46,0
POT10,0.978146708,2.13,0
POT10,0,2.13,0
POT10,0.99887032,2.13,0
POT10,0.999051677,2.13,0
POT10,0,2.13,0
POT10,0.995923417,2.13,0
POT10,0.998803642,2.13,0
POT10,0,2.13,0
POT10,0,2.13,0
POT10,0.868389149,2.13,0
POT10,0,2.13,0
POT10,0.986759156,2.13,0
POT10,0,2.13,0
POT10,0.995965979,2.13,0
POT10,0,2.13,0
POT10,0,2.13,0
POT10,0.764606719,2.13,0
POT11,0.996415882,7.94,0
POT11,0.992150648,7.94,0
POT11,0.999969885,7.94,0
POT11,1.000000003,7.94,0
POT11,1,7.94,0
POT12,0.208986535,9.17,0
POT12,0.148519543,9.17,0
POT12,0.229148299,9.17,0
POT12,0.279622781,9.17,0
POT12,0.160344339,9.17,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.066679326,12.86,0
POT13,0.10643155,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.045672886,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.131280928,12.86,0
POT13,0.004699097,12.86,0
POT13,0.090358877,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.012941256,12.86,0
POT13,0,12.86,0
POT13,0.006905182,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.048688459,12.86,0
POT13,0.056418001,12.86,0
POT13,0.079817387,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0.070780571,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT13,0,12.86,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0.093681754,20.8,0
POT14,0.257871967,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0.067025096,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0,20.8,0
POT14,0.154102276,20.8,0
POT14,0,20.8,0
POT14,0.119900695,20.8,0
POT15,0,24.05,0
POT15,0.068224103,24.05,0
POT15,0,24.05,0
POT15,0.061692502,24.05,0
POT15,0.042507551,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0.213840981,24.05,0
POT15,0.054034653,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0.047594108,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0.030551995,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0,24.05,0
POT15,0.174145423,24.05,0
POT15,0,24.05,0
POT15,0.098901808,24.05,0
POT15,0,24.05,0
POT15,0.294486952,24.05,0
POT15,0,24.05,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0.23234033,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0.050170869,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0.149555502,23.85,0
POT16,0.306736684,23.85,0
POT16,0.291123738,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0.356936938,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0,23.85,0
POT16,0.668562973,23.85,0
POT16,0,23.85,0
POT16,0.176934597,23.85,0
POT16,0.230511203,23.85,0
POT16,0.256221876,23.85,0
POT16,0,23.85,0
POT16,0.147173698,23.85,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT17,0,24.78,0
POT22,0,10.66,0
POT23,0,19,0
POT23,0,19,0
POT23,0,19,0
POT23,0,19,0
POT23,0,19,0
POT23,0,19,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0.011179471,12.54,0
RHD01,0.001667157,12.54,0
RHD01,0,12.54,0
RHD01,0.01520027,12.54,0
RHD01,0.048568599,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0,12.54,0
RHD01,0.04505133,12.54,0
RPP01,0.29493756,14.64,0
RPP01,0.618431466,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.250233233,14.64,0
RPP01,0.167645901,14.64,0
RPP01,0,14.64,0
RPP01,0.285938224,14.64,0
RPP01,0.200524407,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.325966827,14.64,0
RPP01,0.013936937,14.64,0
RPP01,0,14.64,0
RPP01,0.39031341,14.64,0
RPP01,0,14.64,0
RPP01,0.404275205,14.64,0
RPP01,0,14.64,0
RPP01,0.018227907,14.64,0
RPP01,0,14.64,0
RPP01,0.026789612,14.64,0
RPP01,0,14.64,0
RPP01,0.215100156,14.64,0
RPP01,0,14.64,0
RPP01,0.229100166,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.363347073,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.742821883,14.64,0
RPP01,0.162041291,14.64,0
RPP01,0,14.64,0
RPP01,0,14.64,0
RPP01,0.261638193,14.64,0
RPP01,0.250917195,14.64,0
RPP01,0.047961557,14.64,0
RPP01,0.01361681,14.64,0
RPP01,0.075057805,14.64,0
RPP01,0,14.64,0
RPP01,0.069251229,14.64,0
